Unnamed: 0,objectid,mapc_id,muni_id,muni,parloc_id,poly_typ,map_num,mappar_id,loc_id_cnt,land_value,bldg_value,othr_value,total_value,ls_price,ls_date,bldg_area,res_area,luc_1,luc_2,luc_adj_1,luc_adj_2,num_units,units_est,units_src,num_rooms,yr_built,site_addr,addr_str,addr_num,addr_zip,owner_name,owner_addr,owner_city,owner_stat,owner_zip,fy,lot_areaft,far,pct_imperv,pct_bldg,pct_pave,landv_pac,bldgv_psf,totv_pac,bldlnd_rat,sqm_imperv,sqm_bldg,sqm_pave,realesttyp,temp,shape,FullOwnerAddress,std_name,matchAgencyList
501046,501000,885468,317,Wellesley,F_718191_2942150,FEE,62,62-4,1.0,1380000.0,0.0,0.0,1380000.0,0.0,,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,53 Croton St.,Croton St.,53,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,61071.42969484,0.0,0.0,0.0,0.0,984303.13978846,-0.9999,984303.13978846,0.0,-0.9999,-0.9999,0.0,12.0,,7B00000010000000080010006A690000A301020101000000BF8C868AB215B5B1F1E8A411FA8E46A2E34DF2DC17D2FB1AC2BD2DEC8B3492D90DD2D32F88E80C9AB507A2940D8CE406BABC0DB690068EE10DACBB059496119AF705A6B511849605A2D0119AB30488E711B0CF03D88A0494D304AAEF05EE4BB44BE807,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
503254,503193,887661,317,Wellesley,F_712840_2932094,FEE,112,112-39,1.0,230000.0,0.0,0.0,230000.0,0.0,,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,70 Grove St.,Grove St.,70,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,64889.45521319,0.0,7.76749531,0.0,0.0,154397.96754471,-0.9999,154397.96754471,0.0,468.25763345,-0.9999,0.0,12.0,,8900000012000000080010006A690000B10102010100000093FBCCF9B115B39EE0CBA41192BF14ECD233A2F81F90A7148EE10D84AF10A2BA5696EC66F0E22B88B41BC6EF06D8EA04E69605E09D07CCB404C29406C454C0A204EAD701EAA004CEAD03CCCD05CEEF02D8A707E28301E8EB04F2B001F2F903C2B31DF8801DDED306A4C307FEB32DD0AE2D,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
492642,497555,882023,317,Wellesley,F_717167_2937491,FEE,65,65-62,1.0,123000.0,0.0,0.0,123000.0,0.0,,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,35 Abbott Rd,Abbott Rd,35,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,34223.94254905,0.0,0.97211776,0.0,0.0,156553.55873512,-0.9999,156553.55873512,0.0,30.90855168,-0.9999,0.0,12.0,,5400000009000000080010006A6900003C01020101000000A5CCA786B215AB8BC8DBA411DCA904E8B60BE6A10DF4D5229EB62EEE951FA0970A9ADD33A8FB1696B82CE4EB139AE10BF8A114B0810BC8F115F0D629,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
495592,504864,889332,317,Wellesley,F_703640_2938209,FEE,198,198-6,1.0,567000.0,0.0,0.0,567000.0,0.0,,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,15 Upson Rd,Upson Rd,15,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,7794.28523902,0.0,0.0,0.0,0.0,3168798.58031851,-0.9999,3168798.58031851,0.0,-0.9999,-0.9999,0.0,12.0,,4E00000009000000080010006A690000360101010100000099FD97DFB115BBDED6DDA411ECF920CA8212B28B01E466805CE0438AAF1AEEAC13B6F00580D609A8C71ACA76924EEE02C0A41CB4FB1D,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
496836,496801,881269,317,Wellesley,F_726199_2941569,FEE,9,9-18,1.0,4000.0,0.0,0.0,4000.0,0.0,,0.0,0.0,936,936,936.0,936.0,0.0,1.0,loc_idcn,0.0,0.0,998 Harris Ave.,Harris Ave.,998,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,1689.40255629,0.0,34.98042682,0.0,0.0,103137.05241605,-0.9999,103137.05241605,0.0,54.90197777,-0.9999,0.0,12.0,,4300000007000000080010006A6900002B0104010100000087F4E6A0B215BBBEA2E7A411A6A301960386EE06BA0BF611B09708C2D926FC8205FE02C4F4038ADC1E8050,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
498065,498030,882498,317,Wellesley,F_706639_2936635,FEE,181,181-109,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,331 Weston Rd,Weston Rd,331,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,106.01382204,0.0,100.00004306,0.0,0.0,0.0,-0.9999,0.0,-0.9999,9.84900635,-0.9999,0.0,12.0,,910000001D000000080010006A690000B90102010100000085A8F0E7B11585D3FBD8A411E23BBA0BE435FA0BE23B00E635F417E82CF417EE26EE23F21AE82FF611E23BFC08E82FBE02E82FBA0BE23BB80EEE23B614EE23A23BE23BB020EE23AA29FA0BA635EE23A03E009E4100A23EB417A82FA82FAA299C47B80E905FFC05905FF21A9653F020A23BEA2CA82FE23BAE23,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
501044,500998,885466,317,Wellesley,F_718762_2942163,FEE,52,52-40,1.0,475000.0,0.0,0.0,475000.0,0.0,,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,50 Hillside Rd,Hillside Rd,50,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,135519.61219321,0.0,0.16855733,0.01107338,0.15748395,152679.00833792,-0.9999,152679.00833792,0.0,21.22166874,1.39415826,19.82751049,12.0,,5701000037000000080010006A690000BF040201010000009DFBB38BB21595ABACE9A411DAF529F48804D6B507E89C01E8FE02E66BDA9B01F62FF6C202E477F2DE01D05CF09A08CEDF04D2C207C6FC03E0BC07C29A04C8EF01DC9B01DCCA07C2F503E4C407FED802DEB207C2F201DAD407DE8F01F2FB06DC2BCEA30C8C73FEB80696B301FEF906BE9402D4D005AAA902E0A309B49C05FEB806BABD04DAD407BAD006CA8906B0E104E0CF0990F105E0C3089CDA03DCC10A88EB04EAA00890DC03EAA904ACA601D274AA16DEA605888401EC9D068477E8AF049653CCCF029047CAC602AE31BA8E46E2E34D9AE468CAE209A2B508CAE807BCAB60EE940FA0A31C9EBE05BEE122BA8807A2AE068075E48B0A9CE339E08D09FE44CC8E09BA37E2810986B401EEE70892AE02C0C10880A503F28D08B69604F2C206AAAF03CCEB0696D602C68A0798F901C89F07AA9901C6AA079038F6AA07EE29,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
496838,496803,881271,317,Wellesley,F_726144_2941408,FEE,9,9-1,1.0,926000.0,0.0,0.0,926000.0,0.0,,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,40 Harris Ave.,Harris Ave.,40,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,53212.88267152,0.0,0.18799045,0.0,0.0,758022.45574627,-0.9999,758022.45574627,0.0,9.29356451,-0.9999,0.0,12.0,,5D0000000C000000080010006A69000085010401010000008389CAA0B2159B9CB1E6A411E82C96C112B6ED26905FDEC4018A915EC6EE06FA0BE6A301D603CADC1EC0509202FAC303A809DCFD0EE88827C477A6AF01D0855E8EBE278A6B,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
496839,496804,881272,317,Wellesley,F_725957_2941526,FEE,9,9-16,1.0,8000.0,0.0,0.0,8000.0,0.0,,0.0,0.0,936,936,936.0,936.0,0.0,1.0,loc_idcn,0.0,0.0,50 Florence Ave.,Florence Ave.,50,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,3201.72094669,0.0,0.0,0.0,0.0,108841.46551261,-0.9999,108841.46551261,0.0,-0.9999,-0.9999,0.0,12.0,,3F00000006000000080010006A690000270104010100000083BF92A0B215BBFD8EE7A411D65398C40FDAAF1EFEFF03DCC401CEDC07C674D6D30492BB218A6B,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
496840,496805,881273,317,Wellesley,F_725868_2941520,FEE,9,9-15,1.0,10000.0,0.0,0.0,10000.0,0.0,,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,50 R Florence Ave.,Florence Ave.,50R,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,2936.41230937,0.0,0.0,0.0,0.0,148344.29027875,-0.9999,148344.29027875,0.0,-0.9999,-0.9999,0.0,12.0,,4600000007000000080010006A6900002E01040101000000B183F19FB215B1928EE7A411867496D3049CC4018EDC07F4E72ED6CD0680EB11D4D3048ECD19D8CD0684779EBE05,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
496841,496806,881274,317,Wellesley,F_725953_2941356,FEE,9,9-13,1.0,417000.0,0.0,0.0,417000.0,0.0,20010501.0,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,40 Florence Ave.,Florence Ave.,40,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,5221.76980177,0.0,0.0,0.0,0.0,3478613.70561359,-0.9999,3478613.70561359,0.0,-0.9999,-0.9999,0.0,12.0,,4500000007000000080010006A6900002D01040101000000A7F792A0B215AFC5DFE6A411F4ED29F29A01F0A001CEDC07AA2CFA0BAE9D04D4D601A09A27E8A00FD456B6F919,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
501447,501396,885864,317,Wellesley,F_714992_2939341,FEE,85,85-69,1.0,70000.0,0.0,0.0,70000.0,0.0,,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,8 Greenwood Rd,Greenwood Rd,8,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,19979.02334946,0.0,0.44243786,0.0,0.0,152620.07289673,-0.9999,152620.07289673,0.0,8.21213866,-0.9999,0.0,12.0,,C50000001E000000080010006A690000AD0202010100000087B19180B21589F9AFE1A411CE910BCED052CCA201E4AF0CC23CF6CE0BAC1CF2CF0B9275DCCB0BA0CD01F4C10BBEA402FCB20BB2960EAACC06D6C401828E07D0708E9C07D01BA6A207803A8AA107A4B1049EB428DC06FA8302B820FA81029847C0FA01926CD8EC01AE8E01D4D901B8AD01D2C101AEE202F8D202E8D8018AF101DCB101948F02C686018AA702E65786B802C827B4C102940A80C402BEB403BEB81F98DA04A4AC2BECBF1284FE01,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
496842,496807,881275,317,Wellesley,F_726203_2941133,FEE,10,10-55,1.0,60000.0,0.0,0.0,60000.0,0.0,,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,28 Harris Ave.,Harris Ave.,28,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,7875.03938148,0.0,6.36053857,0.0,0.0,331884.05459247,-0.9999,331884.05459247,0.0,46.53464047,-0.9999,0.0,12.0,,3800000005000000080010006A6900002001040101000000879EF2A0B21591DBF5E5A411EA468CF31BEA8727FE62AA46CCF31BAA8727BE62,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
497070,497035,881503,317,Wellesley,F_717781_2940850,FEE,63,63-40,1.0,6000.0,0.0,0.0,6000.0,1.0,19861215.0,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,2 Fuller Rd,Fuller Rd,2,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,1638.93247632,0.0,1.12722004,0.0,0.0,159469.65709454,-0.9999,159469.65709454,0.0,1.71632489,-0.9999,0.0,12.0,,3F00000006000000080010006A6900002701040101000000B1FDA588B21591D581E5A411C2D6078EA64E84D202E8EF5506FA02B2970280FD0286EC0294CF04,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
497087,497052,881520,317,Wellesley,F_718020_2939751,FEE,63,63-39,1.0,27000.0,0.0,0.0,27000.0,0.0,,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,212 Washington St.,Washington St.,212,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,7572.29612396,0.0,4.8256377,0.0,0.0,155318.80697048,-0.9999,155318.80697048,0.0,33.94783171,-0.9999,0.0,12.0,,7500000014000000080010006A6900009D01040101000000A7849789B215B1E1F7E1A411D6EF16B2F71FE8C724E8BE20CC1BEC17F816F81BFA11D61FDA0CF621E406DE2364C4249E05EA23960BD022BA10F61F8016E61C9E1AE0188C1EF0138421DC0E8023EC08BC23F002BC2394038A923A92C803,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
500625,500582,885050,317,Wellesley,F_717072_2931923,FEE,78,78-17,1.0,831000.0,0.0,0.0,831000.0,0.0,,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,199 Brook St.,Brook St.,199,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,240960.56461246,0.0,0.06575716,0.0,0.0,150225.24560489,-0.9999,150225.24560489,0.0,14.72037093,-0.9999,0.0,12.0,,CE0000001E000000080010006A690000B602020101000000B7FAA886B215B18EB5CCA411F4822F82B92ACEBE0280FA01CAE40284C001EEFF02A28001C09003903DE49403F607D68D03EE4CDAFA02D68F01DEDC02F0CD01D0B402CA8602ECA428FE982AACA517DAB1378EE80EECAE238CBF04C2C524A2A512C2AD2594A810F0B621E29C0FD6832BECF109D69A1CAAB504F48F0EAAD904DAFF0F9AA273DE1A9EEF1B96F813EE802BACFE3194D22582D734DCD32492B620D0C21E8EB61BF4A51E92B01BE4D90FAAD73B8C9C1BACAD1E,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
498067,498032,882500,317,Wellesley,F_709959_2936608,FEE,147,147-65,1.0,1000.0,0.0,0.0,1000.0,0.0,,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,150 Westgate,Westgate,150,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,274.42308918,0.0,100.00004306,0.0,0.0,158732.99921905,-0.9999,158732.99921905,0.0,25.49473923,-0.9999,0.0,12.0,,7D00000015000000080010006A690000A5010201010000009BCEBFF1B115B7FFEAD8A411A6AF03B417A0BE01009850AE23AE23A23BB605A43DBE119EBC01E0419AC704E03E8EE201EA2CA82FD23C78FA28F02EFE8501E4B502C07DFC8502E6B201F69102C871F88E01CA6BC477F611F417BC05EE23B020FA0BB6940100,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
497482,497448,881916,317,Wellesley,F_717604_2939000,FEE,64,64-40,1.0,782000.0,0.0,0.0,782000.0,0.0,19530910.0,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,24 Eaton Ct.,Eaton Ct.,24,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,58567.193429,0.0,44.25955033,0.0,0.0,581621.17741382,-0.9999,581621.17741382,0.0,2408.19221695,-0.9999,0.0,12.0,,8200000011000000080010006A690000AA01040101000000B999DC87B21599BEABE0A411E4D205B08D05D4D82ECCC13E80EE10DE8A0E8AEC08CC9207B08209F2B107B6CE0BFCBD09DAC914E8BB1BAEC103F2F505B2D202DCAD0688DD01C0D5068663E6EB06FA18F4F006DC9401E6E406B0D350B4EE6AFAF72182DA1EECBA1BB4EB18,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
497558,497524,881992,317,Wellesley,F_716714_2940877,FEE,73,73-52,1.0,3763000.0,0.0,0.0,3763000.0,0.0,,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,40 Colburn Rd,Colburn Rd,40,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,128598.3397653,0.0,5.80423762,0.0,0.0,1274637.60651308,-0.9999,1274637.60651308,0.0,693.44222603,-0.9999,0.0,12.0,,9A00000015000000080010006A6900008202040101000000A3E4BE85B215A9DED7E5A411C4D058AED20EE4AD02F48705E8F33DFED302CA45FAC503DEA706FEA41FB2F048C68210AC9804F0A9048EC303D4F10498E402F6AB0580FE01C6D805989201C8F505AC23D48206F04BDAFF05E8B901DCEC05E6A302F8C905ACEB16C68E08E89E02EEAC28AE9D28C0E3139E91438AD08801E2DA32B68F19,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
496837,496802,881270,317,Wellesley,F_725835_2941490,FEE,9,9-17,1.0,13000.0,0.0,0.0,13000.0,0.0,,0.0,0.0,936,936,936.0,936.0,0.0,1.0,loc_idcn,0.0,0.0,999 Florence Ave.,Florence Ave.,999,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,7550.04233848,0.0,0.0,0.0,0.0,75003.55290913,-0.9999,75003.55290913,0.0,-0.9999,-0.9999,0.0,12.0,,660000000C000000080010006A6900008E01040101000000AD8CF09FB21593D488E7A411CECD1998CD06C0EB1194D304E6F63B96C40FE0E401D28F07A29948E6EA12CAEB01E4AC07B68B09E6B502AAA009E4B50280F708EAA902BEFF04F68E019EC10284E50E,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
498118,498083,882551,317,Wellesley,F_716035_2933856,FEE,77,77-39,1.0,12000.0,0.0,0.0,12000.0,0.0,,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,3 Great Plain Ave.,Great Plain Ave.,3,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,3156.03344979,0.0,41.51183357,0.0,0.0,165625.62099423,-0.9999,165625.62099423,0.0,121.71476147,-0.9999,0.0,12.0,,6301000044000000080010006A6900008B050201010000009DE19083B215B5BEFCD0A411C44BCE8B01D23CC87AE231F45CC89F01C49E02FAAD02F69E04F042CE6BE643F06AC051F88101F451D68101FE50F88101DE60F89701F44DDEAF01C621F048900DCA42A228F82EBAB801EA0B825BDC04865BE804B0F504F81986DE02E816BEAC02C02294B001C818B8AF01CE1B98AF01D21EB4AE01D4218CAE01DA24A2C602CE4C9CAC01F82CA8AB01F82FB2AA01F632B8A901F635B8A801F038B6A701EE3B929202CA67949201CC3B909101F23D8A9001D240828F01F242B68D01D245A68C01F047948B01CE4A9C6DD840867ECE4EA251D634B45BC234988001EC3A8E38E210802BBA09AC2784218C04AC37F40AB62EDC2FAC3FF4D602B4A802F29906849C05E6FC0988C008CACB0782B906E8CE019CAC01DECC01BCAE01E4CC01BAAE01E6CE019EAC01E8598C48DE2F8C24EA478A23D0308A05C23FDA0CCE25C21FF21BEA32,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
498123,498088,882556,317,Wellesley,F_717020_2932573,FEE,78,78-25,1.0,65000.0,0.0,0.0,65000.0,0.0,,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,87 Great Plain Ave.,Great Plain Ave.,87,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,18593.61065612,0.0,20.71110285,0.0,0.0,152278.11598109,-0.9999,152278.11598109,0.0,357.76404858,-0.9999,0.0,12.0,,100100002A000000080010006A690000B80302010100000087DE9886B215B3E7E2CCA411A8AC02B88E01A6AF0392D90284FA0190DC039E41A2B803DEBE04B2910AE0BE0384EE09F691029CC106ECA60284F407C8EB01A0B506CEE50188EB08FA8801A8A30CDA4DA8AC03EAA90180FD02CAEB0186F102FC85029EC102C6EE02BC8502C2FA02B88E01CCE503905FFA880300FC8503E23BE0BB02DC47EAAC02ECA601E2B802DACA01D4D302C2FA01C6F401C6F102E4B501FC8803F88E01D8C704B417C0FA05B49403EE9A09BEFF03DCBE0996D004E8A90A98C408D2CD0EA2BB02F297049CC402CAE8038EE202C4F403B49403CEDF0498D001F09D02AEA002C2FA01BA8803E0BE01B49403D653AEA003A82F,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
503262,503201,887669,317,Wellesley,F_713115_2933298,FEE,111,111-26,1.0,2450000.0,0.0,0.0,2450000.0,0.0,,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,1 Brook St.,Brook St.,1,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,160312.99651599,0.0,0.3906915,0.0,0.0,665710.21888021,-0.9999,665710.21888021,0.0,58.18786694,-0.9999,0.0,12.0,,C90000001D000000080010006A690000B102020101000000ABAEC3FBB115B7CCE7CEA411C4BD23BAE83AC4A92690823FF0CD0F9EC619EE8D028CF501E0B2029E8102EED8049AD001C0E504E018C6AD03F88601C4C105F6B202FE9236CC8118F0ED10F2D407F0ED18F2950B90A531C6AE64B0D403DEE20494B803D49E03B8EF03E2A902A8EB02D2A501A2A902FAF7019C8802E8EB02B4B501C8DB028E8401F0AD0300C48D07D8E701FEB104D2A501DAE701AEE501DA9803A2A83C9AA71E86950FECA723BCFD3FA0EE25,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
502678,502618,887086,317,Wellesley,F_714736_2941093,FEE,95,95-33,1.0,1050000.0,0.0,0.0,1050000.0,700000.0,20021127.0,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,119 Cliff Rd,Cliff Rd,119,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,32244.6711528,0.0,0.82606147,0.0,0.0,1418466.93933571,-0.9999,1418466.93933571,0.0,24.74571797,-0.9999,0.0,12.0,,5400000009000000080010006A6900003C01020101000000B3B0CDFFB115BFF88BE6A411E08A15BAB30BF6F72BF0E21CA6EC02C8F903B8C712C89520E6E544CEEA42B0F209E8F20A9ECF6AAED166F08E048EC81C,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
502224,502167,886635,317,Wellesley,F_717853_2942346,FEE,62,62-5,1.0,1515000.0,0.0,0.0,1515000.0,0.0,,0.0,0.0,931,931,931.0,931.0,0.0,1.0,loc_idcn,0.0,0.0,70 Croton St.,Croton St.,70,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,75500.81804247,0.0,80.05792237,0.0,0.0,874075.29760646,-0.9999,874075.29760646,0.0,5615.46482001,-0.9999,0.0,12.0,,BC0000001C000000080010006A690000A4020201010000009DDEF488B215B7B3EEE9A411C0DC229CBE05E6FC3BB48516DCA719F29159A2FA3BCC8517BE9D10DAD21AB4F50ADEEA0892A1018CB20184BD019A94019CD3019472AEE301BC4C9CED01982594F001D00396EC01F62BA2E101C8538ED001C278BEB801E09901989C01E2B601927BD4CE01FAF90182C50AD6900198D40AF8259EDB0AB44490DA0A84AF01B2D00A92980284BF0AB4FF028EA50A80E5039A830ABACE0698F525,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
499283,499246,883714,317,Wellesley,F_721501_2942474,FEE,35,35-120,1.0,257000.0,0.0,0.0,257000.0,0.0,,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,257 Walnut St.,Walnut St.,257,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,76747.30384274,0.0,0.89907237,0.21779231,0.68128005,145867.27402098,-0.9999,145867.27402098,0.0,64.10435216,15.52871131,48.57564085,12.0,,9600000014000000080010006A690000BE010201010000009DD99E92B215BFBCCEE9A411BEA21B82F40580812A9C8C09AEDC28B8E808BCA21B82F40588BA1A94DD05AAAE42A8AF0E96F52496FF07D88E0394BD20D8C034D8D90AF8F72AF6DF08E8DC1AC0B905D68B12DEAC04D4E810D48504C0F234CADB0CC0CC21E08908CCBF25E08109D8D62CD8DE0AA8E809FADF1B8680349EA10B,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
504963,504890,889358,317,Wellesley,F_704178_2938341,FEE,190,190-108,1.0,1111000.0,0.0,0.0,1111000.0,0.0,,0.0,0.0,932,932,932.0,932.0,0.0,1.0,loc_idcn,0.0,0.0,79 Woodside Ave.,Woodside Ave.,79,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,319658.53068598,0.0,0.27147426,0.21422987,0.05724438,151396.42885846,-0.9999,151396.42885846,0.0,80.62035235,63.62035235,17.0,12.0,,FF01000055000000080010006A690000A7070101010000008DC5FCE2B115ABB7C5DFA411D06F84BC06DE189ABB01B21584B90DEE2AB8EB13E8A626C6A511DEF511FEB102D08B13E2DD08EE19F84CF8AD25D2E06FF4D620F09412DCA920F09112C8B61CF0A810E8F706EAF903F6E102EEE901C0DD14D8BB0CE48905C8FD02C8F21CF68609C2DC20D2CD0AC29921DC940DE89720CAE20DDED51DDCDB0FE2CD38FCFD20D24EAE02E8C71A8A76F6F005C0D609EC59EA9701C4E815D2F224EA6DF2EB1FF401DC43F0E11CE21CF69A0CE0128401E001928707CCF5092878E89514F0E923FECC10FEC91D9CE804C2DE0EA4A90CC8CA25AE9218DCDD4884ED029A990D92CA0580FD198C2CAECD019A9502948B0A9AC109A68B2CB0940D9A8E3D9EB20EF09D028CA80E9AB915B0C50FA2A517AC6CACB50188A80192CA0284C604ACF006F8A51C9EF912B4C8039E880C8A802896A913A6AD30A4C006BEC3179AFA0B84BB24BE831182E622B0AE10A8CC2AA0BF13BA8B089CF603AA8917CEBC02A4D10DDADC01888A0488D0038EF40ED4911086C213E8D0139AC20398E902BA840F889E0AA4860392FF01C48C27B2E222B0F50594E805B48E0B82F10AB0F925A4A61198CD01905F8CD0198CDC0B9CBB0E9CAF1C90B826CEC71CA4B501D05FC652A6ED04DCE303B0C11FB6EB21AAB60FC4BB0482B40792D022BEB81D468801DAB90580E941,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
498935,498899,883367,317,Wellesley,F_704034_2934138,FEE,201,201-18,1.0,14000.0,0.0,0.0,14000.0,0.0,,0.0,0.0,936,936,936.0,936.0,0.0,1.0,loc_idcn,0.0,0.0,7 Pickerel Rd,Pickerel Rd,7,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,3918.13700484,0.0,2.7780177000000004,0.0,0.0,155645.39964957,-0.9999,155645.39964957,0.0,10.11217007,-0.9999,0.0,12.0,,7500000010000000080010006A6900009D01020101000000AF82A5E0B115AB98D1D1A4118E991A9AE50B9A9C02806DDAF902B23FDC9002B29801C0AB029AB301D6A40282BA01CC73B028F4BC028670ECFA02BC70D6A40200E0B603CE7EFCC40CEECD08FCFB10E2AC07BA8006FE990A84E91090F007,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
502205,502148,886616,317,Wellesley,F_704447_2935982,FEE,192,192-26,1.0,1013000.0,0.0,0.0,1013000.0,223500.0,20141002.0,0.0,0.0,930,930,930.0,930.0,0.0,1.0,loc_idcn,0.0,0.0,944 Worcester St.,Worcester St.,944,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,31132.67917774,0.0,0.0,0.0,0.0,1417362.11484014,-0.9999,1417362.11484014,0.0,-0.9999,-0.9999,0.0,12.0,,4D00000008000000080010006A690000350A02010100000087A1ECE1B115A1FA80D7A411D2F428B4ED25C68909FE6EEA8666ECE009B6AE3CFAE10A829326F8C823A29313F6BA12A8AE229EC725,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
504206,504137,888605,317,Wellesley,F_711554_2936251,FEE,122,122-41,1.0,7000.0,0.0,0.0,7000.0,0.0,,0.0,0.0,936,936,936.0,936.0,0.0,1.0,loc_idcn,0.0,0.0,12 Stearns Rd,Stearns Rd,12,,Town of Wellesley,525 Washington St.,Wellesley,MA,02482,2019.0,3815.0523583,0.0,0.0,0.0,0.0,79925.50858092,-0.9999,79925.50858092,0.0,-0.9999,-0.9999,0.0,12.0,,3E00000006000000080010006A690000260202010100000093ACA1F6B115ABEFCBD7A411C89A18A2C050CA4BB602CEA9018609AEF40EE2D650B2990B840A,525 Washington St. Wellesley MA,Division of Prevention and Wellness,1
